code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
1f525,images/1f525_browser.png,images/1f525_bw.png,images/1f525_apple.png,images/1f525_andr.png,images/1f525_twit.png,images/1f525_wind.png,missing,fire,fire;flame;object;tool
1f4a7,images/1f4a7_browser.png,images/1f4a7_bw.png,images/1f4a7_apple.png,images/1f4a7_andr.png,images/1f4a7_twit.png,images/1f4a7_wind.png,images/1f4a7_gmail.png,droplet,cold;comic;drop;emotion;nature;object;person;sweat;weather
1f30a,images/1f30a_browser.png,images/1f30a_bw.png,images/1f30a_apple.png,images/1f30a_andr.png,images/1f30a_twit.png,images/1f30a_wind.png,images/1f30a_gmail.png,water wave,nature;ocean;place;water;wave;weather
1f383,images/1f383_browser.png,images/1f383_bw.png,images/1f383_apple.png,images/1f383_andr.png,images/1f383_twit.png,images/1f383_wind.png,missing,jack-o-lantern,activity;celebration;entertainment;halloween;jack;lantern;object
1f384,images/1f384_browser.png,images/1f384_bw.png,images/1f384_apple.png,images/1f384_andr.png,images/1f384_twit.png,images/1f384_wind.png,images/1f384_gmail.png,christmas tree,activity;celebration;christmas;entertainment;object;tree
1f386,images/1f386_browser.png,images/1f386_bw.png,images/1f386_apple.png,images/1f386_andr.png,images/1f386_twit.png,images/1f386_wind.png,missing,fireworks,activity;celebration;entertainment;fireworks;object
1f387,images/1f387_browser.png,images/1f387_bw.png,images/1f387_apple.png,images/1f387_andr.png,images/1f387_twit.png,images/1f387_wind.png,missing,firework sparkler,activity;celebration;entertainment;fireworks;object;sparkle
2728,images/2728_browser.png,images/2728_bw.png,images/2728_apple.png,images/2728_andr.png,images/2728_twit.png,images/2728_wind.png,images/2728_gmail.png,sparkles,emotion;entertainment;object;sign;sparkle;star
1f388,images/1f388_browser.png,images/1f388_bw.png,images/1f388_apple.png,images/1f388_andr.png,images/1f388_twit.png,images/1f388_wind.png,missing,balloon,activity;balloon;celebration;entertainment;object
1f389,images/1f389_browser.png,images/1f389_bw.png,images/1f389_apple.png,images/1f389_andr.png,images/1f389_twit.png,images/1f389_wind.png,missing,party popper,activity;celebration;entertainment;object;party;popper;tada
1f38a,images/1f38a_browser.png,images/1f38a_bw.png,images/1f38a_apple.png,images/1f38a_andr.png,images/1f38a_twit.png,images/1f38a_wind.png,missing,confetti ball,activity;ball;celebration;confetti;entertainment;object
1f38b,images/1f38b_browser.png,images/1f38b_bw.png,images/1f38b_apple.png,images/1f38b_andr.png,images/1f38b_twit.png,images/1f38b_wind.png,missing,tanabata tree,activity;banner;celebration;entertainment;japanese;object;tree
1f38c,images/1f38c_browser.png,images/1f38c_bw.png,images/1f38c_apple.png,images/1f38c_andr.png,images/1f38c_twit.png,images/1f38c_wind.png,missing,crossed flags,activity;celebration;cross;crossed;flag;japanese;object
1f38d,images/1f38d_browser.png,images/1f38d_bw.png,images/1f38d_apple.png,images/1f38d_andr.png,images/1f38d_twit.png,images/1f38d_wind.png,missing,pine decoration,activity;bamboo;celebration;japanese;object;pine;plant
1f38e,images/1f38e_browser.png,images/1f38e_bw.png,images/1f38e_apple.png,images/1f38e_andr.png,images/1f38e_twit.png,images/1f38e_wind.png,missing,japanese dolls,activity;celebration;doll;entertainment;festival;japanese;object
1f38f,images/1f38f_browser.png,images/1f38f_bw.png,images/1f38f_apple.png,images/1f38f_andr.png,images/1f38f_twit.png,images/1f38f_wind.png,missing,carp streamer,activity;carp;celebration;entertainment;flag;object;streamer
1f390,images/1f390_browser.png,images/1f390_bw.png,images/1f390_apple.png,images/1f390_andr.png,images/1f390_twit.png,images/1f390_wind.png,missing,wind chime,activity;bell;celebration;chime;entertainment;object;wind
1f391,images/1f391_browser.png,images/1f391_bw.png,images/1f391_apple.png,images/1f391_andr.png,images/1f391_twit.png,images/1f391_wind.png,missing,moon viewing ceremony,activity;celebration;ceremony;entertainment;moon;nature;object
1f380,images/1f380_browser.png,images/1f380_bw.png,images/1f380_apple.png,images/1f380_andr.png,images/1f380_twit.png,images/1f380_wind.png,images/1f380_gmail.png,ribbon,celebration;emotion;object;person;ribbon
1f381,images/1f381_browser.png,images/1f381_bw.png,images/1f381_apple.png,images/1f381_andr.png,images/1f381_twit.png,images/1f381_wind.png,images/1f381_gmail.png,wrapped present,box;celebration;entertainment;gift;object;present;wrapped
1f396,images/1f396_browser.png,images/1f396_bw.png,missing,missing,missing,missing,missing,military medal,celebration;medal;military;object
1f397,images/1f397_browser.png,images/1f397_bw.png,missing,missing,missing,missing,missing,reminder ribbon,celebration;object;reminder;ribbon
1f39e,images/1f39e_browser.png,images/1f39e_bw.png,missing,missing,missing,missing,missing,film frames,cinema;entertainment;film;frames;movie;object
1f39f,images/1f39f_browser.png,images/1f39f_bw.png,missing,missing,missing,missing,missing,admission tickets,admission;entertainment;object;ticket
1f3ab,images/1f3ab_browser.png,images/1f3ab_bw.png,images/1f3ab_apple.png,images/1f3ab_andr.png,images/1f3ab_twit.png,images/1f3ab_wind.png,images/1f3ab_gmail.png,ticket,activity;admission;entertainment;object;place;ticket
1f3f7,images/1f3f7_browser.png,images/1f3f7_bw.png,missing,missing,missing,missing,missing,label,label;object
26bd,images/26bd_browser.png,images/26bd_bw.png,images/26bd_apple.png,images/26bd_andr.png,images/26bd_twit.png,images/26bd_wind.png,images/26bd_gmail.png,soccer ball,ball;object;place;soccer;sport
26be,images/26be_browser.png,images/26be_bw.png,images/26be_apple.png,images/26be_andr.png,images/26be_twit.png,images/26be_wind.png,images/26be_gmail.png,baseball,ball;baseball;object;place;sport
1f3c0,images/1f3c0_browser.png,images/1f3c0_bw.png,images/1f3c0_apple.png,images/1f3c0_andr.png,images/1f3c0_twit.png,images/1f3c0_wind.png,images/1f3c0_gmail.png,basketball and hoop,ball;basketball;hoop;object;place;sport
1f3c8,images/1f3c8_browser.png,images/1f3c8_bw.png,images/1f3c8_apple.png,images/1f3c8_andr.png,images/1f3c8_twit.png,images/1f3c8_wind.png,missing,american football,american;ball;football;object;place;sport
1f3c9,images/1f3c9_browser.png,images/1f3c9_bw.png,images/1f3c9_apple.png,images/1f3c9_andr.png,images/1f3c9_twit.png,missing,missing,rugby football,ball;football;object;place;rugby;sport
1f3be,images/1f3be_browser.png,images/1f3be_bw.png,images/1f3be_apple.png,images/1f3be_andr.png,images/1f3be_twit.png,images/1f3be_wind.png,images/1f3be_gmail.png,tennis racquet and ball,ball;object;place;racquet;sport;tennis
1f3b1,images/1f3b1_browser.png,images/1f3b1_bw.png,images/1f3b1_apple.png,images/1f3b1_andr.png,images/1f3b1_twit.png,images/1f3b1_wind.png,missing,billiards,8;8 ball;ball;billiard;eight;game;object;place;sport
1f3b3,images/1f3b3_browser.png,images/1f3b3_bw.png,images/1f3b3_apple.png,images/1f3b3_andr.png,images/1f3b3_twit.png,images/1f3b3_wind.png,missing,bowling,ball;bowling;game;object;place;sport
26f3,images/26f3_browser.png,images/26f3_bw.png,images/26f3_apple.png,images/26f3_andr.png,images/26f3_twit.png,images/26f3_wind.png,images/26f3_gmail.png,flag in hole,flag;golf;hole;object;place;sport;travel
1f3cc,images/1f3cc_browser.png,images/1f3cc_bw.png,missing,missing,missing,missing,missing,golfer,ball;golf;person;sport
26f8,images/26f8_browser.png,images/26f8_bw.png,missing,missing,missing,missing,missing,ice skate,ice;place;skate;sport;travel
1f3a3,images/1f3a3_browser.png,images/1f3a3_bw.png,images/1f3a3_apple.png,images/1f3a3_andr.png,images/1f3a3_twit.png,images/1f3a3_wind.png,missing,fishing pole and fish,entertainment;fish;object;place;pole;sport
1f3bd,images/1f3bd_browser.png,images/1f3bd_bw.png,images/1f3bd_apple.png,images/1f3bd_andr.png,images/1f3bd_twit.png,images/1f3bd_wind.png,images/1f3bd_gmail.png,running shirt with sash,person;place;running;sash;shirt;sport
1f3bf,images/1f3bf_browser.png,images/1f3bf_bw.png,images/1f3bf_apple.png,images/1f3bf_andr.png,images/1f3bf_twit.png,images/1f3bf_wind.png,images/1f3bf_gmail.png,ski and ski boot,object;ski;snow;sport
26f7,images/26f7_browser.png,images/26f7_bw.png,missing,missing,missing,missing,missing,skier,person;ski;snow;sport;travel
1f3c2,images/1f3c2_browser.png,images/1f3c2_bw.png,images/1f3c2_apple.png,images/1f3c2_andr.png,images/1f3c2_twit.png,images/1f3c2_wind.png,images/1f3c2_gmail.png,snowboarder,person;ski;snow;snowboard;sport
1f3c4,images/1f3c4_browser.png,images/1f3c4_bw.png,images/1f3c4_apple.png,images/1f3c4_andr.png,images/1f3c4_twit.png,images/1f3c4_wind.png,missing,surfer,person;sport;surfer;surfing
1f3c7,images/1f3c7_browser.png,images/1f3c7_bw.png,images/1f3c7_apple.png,images/1f3c7_andr.png,images/1f3c7_twit.png,missing,missing,horse racing,horse;jockey;person;racehorse;racing;sport;travel
1f3ca,images/1f3ca_browser.png,images/1f3ca_bw.png,images/1f3ca_apple.png,images/1f3ca_andr.png,images/1f3ca_twit.png,images/1f3ca_wind.png,missing,swimmer,person;sport;swim;swimmer;travel
26f9,images/26f9_browser.png,images/26f9_bw.png,missing,missing,missing,missing,missing,person with ball,ball;person;sport;travel
1f3cb,images/1f3cb_browser.png,images/1f3cb_bw.png,missing,missing,missing,missing,missing,weight lifter,lifter;person;sport;weight
1f6b4,images/1f6b4_browser.png,images/1f6b4_bw.png,images/1f6b4_apple.png,images/1f6b4_andr.png,images/1f6b4_twit.png,missing,missing,bicyclist,bicycle;bicyclist;bike;cyclist;person;place;sport;travel
1f6b5,images/1f6b5_browser.png,images/1f6b5_bw.png,images/1f6b5_apple.png,images/1f6b5_andr.png,images/1f6b5_twit.png,missing,missing,mountain bicyclist,bicycle;bicyclist;bike;cyclist;mountain;person;place;sport;travel
1f3ce,images/1f3ce_browser.png,images/1f3ce_bw.png,missing,missing,missing,missing,missing,racing car,car;place;racing;sport;travel
1f3cd,images/1f3cd_browser.png,images/1f3cd_bw.png,missing,missing,missing,missing,missing,racing motorcycle,motorcycle;person;racing;sport;travel
1f3c5,images/1f3c5_browser.png,images/1f3c5_bw.png,missing,missing,missing,missing,missing,sports medal,medal;object;sport
1f3c6,images/1f3c6_browser.png,images/1f3c6_bw.png,images/1f3c6_apple.png,images/1f3c6_andr.png,images/1f3c6_twit.png,images/1f3c6_wind.png,missing,trophy,object;place;prize;sport;trophy
1f3cf,images/1f3cf_browser.png,images/1f3cf_bw.png,missing,missing,missing,missing,missing,cricket bat and ball,ball;bat;cricket;game;object;sport
1f3d0,images/1f3d0_browser.png,images/1f3d0_bw.png,missing,missing,missing,missing,missing,volleyball,ball;game;object;sport;volleyball
1f3d1,images/1f3d1_browser.png,images/1f3d1_bw.png,missing,missing,missing,missing,missing,field hockey stick and ball,ball;field;game;hockey;object;sport;stick
1f3d2,images/1f3d2_browser.png,images/1f3d2_bw.png,missing,missing,missing,missing,missing,ice hockey stick and puck,game;hockey;ice;object;puck;sport;stick
1f3d3,images/1f3d3_browser.png,images/1f3d3_bw.png,missing,missing,missing,missing,missing,table tennis paddle and ball,ball;bat;game;object;paddle;sport;table tennis
1f3f8,images/1f3f8_browser.png,images/1f3f8_bw.png,missing,missing,missing,missing,missing,badminton racquet and shuttlecock,badminton;birdie;game;object;racquet;shuttlecock;sport
1f3af,images/1f3af_browser.png,images/1f3af_bw.png,images/1f3af_apple.png,images/1f3af_andr.png,images/1f3af_twit.png,images/1f3af_wind.png,missing,direct hit,activity;bull;bullseye;dart;entertainment;eye;game;hit;object;target
1f3ae,images/1f3ae_browser.png,images/1f3ae_bw.png,images/1f3ae_apple.png,images/1f3ae_andr.png,images/1f3ae_twit.png,images/1f3ae_wind.png,images/1f3ae_gmail.png,video game,controller;entertainment;game;object;video game
1f579,images/1f579_browser.png,images/1f579_bw.png,missing,missing,missing,missing,missing,joystick,entertainment;game;joystick;object;video game
1f3b2,images/1f3b2_browser.png,images/1f3b2_bw.png,images/1f3b2_apple.png,images/1f3b2_andr.png,images/1f3b2_twit.png,images/1f3b2_wind.png,missing,game die,dice;die;entertainment;game;object
2660,images/2660_browser.png,images/2660_bw.png,images/2660_apple.png,images/2660_andr.png,images/2660_twit.png,images/2660_wind.png,images/2660_gmail.png,black spade suit,card;game;spade;suit;symbol
2665,images/2665_browser.png,images/2665_bw.png,images/2665_apple.png,images/2665_andr.png,images/2665_twit.png,images/2665_wind.png,images/2665_gmail.png,black heart suit,card;emotion;game;heart;hearts;suit;symbol
2666,images/2666_browser.png,images/2666_bw.png,images/2666_apple.png,images/2666_andr.png,images/2666_twit.png,images/2666_wind.png,images/2666_gmail.png,black diamond suit,card;diamond;diamonds;game;suit;symbol
2663,images/2663_browser.png,images/2663_bw.png,images/2663_apple.png,images/2663_andr.png,images/2663_twit.png,images/2663_wind.png,images/2663_gmail.png,black club suit,card;club;clubs;game;suit;symbol
1f0cf,images/1f0cf_browser.png,images/1f0cf_bw.png,images/1f0cf_apple.png,images/1f0cf_andr.png,images/1f0cf_twit.png,images/1f0cf_wind.png,missing,playing card black joker,card;entertainment;game;joker;object;playing
1f004,images/1f004_browser.png,images/1f004_bw.png,images/1f004_apple.png,images/1f004_andr.png,images/1f004_twit.png,images/1f004_wind.png,missing,mahjong tile red dragon,game;mahjong;object;red
1f3b4,images/1f3b4_browser.png,images/1f3b4_bw.png,images/1f3b4_apple.png,images/1f3b4_andr.png,images/1f3b4_twit.png,images/1f3b4_wind.png,missing,flower playing cards,activity;card;entertainment;flower;game;japanese;object;playing
1f507,images/1f507_browser.png,images/1f507_bw.png,images/1f507_apple.png,images/1f507_andr.png,images/1f507_twit.png,missing,missing,speaker with cancellation stroke,mute;object;quiet;silent;sound;speaker;volume
1f508,images/1f508_browser.png,images/1f508_bw.png,images/1f508_apple.png,images/1f508_andr.png,images/1f508_twit.png,missing,missing,speaker,object;sound;speaker;volume
1f509,images/1f509_browser.png,images/1f509_bw.png,images/1f509_apple.png,images/1f509_andr.png,images/1f509_twit.png,missing,missing,speaker with one sound wave,low;object;sound;speaker;volume;wave
1f50a,images/1f50a_browser.png,images/1f50a_bw.png,images/1f50a_apple.png,images/1f50a_andr.png,images/1f50a_twit.png,images/1f50a_wind.png,missing,speaker with three sound waves,3;entertainment;high;loud;object;sound;speaker;three;volume
1f4e2,images/1f4e2_browser.png,images/1f4e2_bw.png,images/1f4e2_apple.png,images/1f4e2_andr.png,images/1f4e2_twit.png,images/1f4e2_wind.png,missing,public address loudspeaker,communication;loud;loudspeaker;object;public address;sound
1f4e3,images/1f4e3_browser.png,images/1f4e3_bw.png,images/1f4e3_apple.png,images/1f4e3_andr.png,images/1f4e3_twit.png,images/1f4e3_wind.png,missing,cheering megaphone,cheering;communication;megaphone;object;sound
1f4ef,images/1f4ef_browser.png,images/1f4ef_bw.png,images/1f4ef_apple.png,images/1f4ef_andr.png,images/1f4ef_twit.png,missing,missing,postal horn,communication;entertainment;horn;object;post;postal;sound
1f514,images/1f514_browser.png,images/1f514_bw.png,images/1f514_apple.png,images/1f514_andr.png,images/1f514_twit.png,images/1f514_wind.png,images/1f514_gmail.png,bell,bell;object;sound
1f515,images/1f515_browser.png,images/1f515_bw.png,images/1f515_apple.png,images/1f515_andr.png,images/1f515_twit.png,missing,missing,bell with cancellation stroke,bell;forbidden;mute;no;not;object;prohibited;quiet;silent;sound
1f3bc,images/1f3bc_browser.png,images/1f3bc_bw.png,images/1f3bc_apple.png,images/1f3bc_andr.png,images/1f3bc_twit.png,images/1f3bc_wind.png,missing,musical score,activity;entertainment;music;object;score;sound
1f3b5,images/1f3b5_browser.png,images/1f3b5_bw.png,images/1f3b5_apple.png,images/1f3b5_andr.png,images/1f3b5_twit.png,images/1f3b5_wind.png,images/1f3b5_gmail.png,musical note,activity;entertainment;music;note;object;sound
1f3b6,images/1f3b6_browser.png,images/1f3b6_bw.png,images/1f3b6_apple.png,images/1f3b6_andr.png,images/1f3b6_twit.png,images/1f3b6_wind.png,images/1f3b6_gmail.png,multiple musical notes,activity;entertainment;music;note;notes;object;sound
1f399,images/1f399_browser.png,images/1f399_bw.png,missing,missing,missing,missing,missing,studio microphone,mic;microphone;music;object;sound;studio
1f39a,images/1f39a_browser.png,images/1f39a_bw.png,missing,missing,missing,missing,missing,level slider,level;music;object;slider;sound
1f39b,images/1f39b_browser.png,images/1f39b_bw.png,missing,missing,missing,missing,missing,control knobs,control;knobs;music;object;sound
1f3a4,images/1f3a4_browser.png,images/1f3a4_bw.png,images/1f3a4_apple.png,images/1f3a4_andr.png,images/1f3a4_twit.png,images/1f3a4_wind.png,images/1f3a4_gmail.png,microphone,activity;entertainment;karaoke;mic;microphone;object;sound
1f3a7,images/1f3a7_browser.png,images/1f3a7_bw.png,images/1f3a7_apple.png,images/1f3a7_andr.png,images/1f3a7_twit.png,images/1f3a7_wind.png,images/1f3a7_gmail.png,headphone,activity;earbud;entertainment;headphone;object;sound
1f3b7,images/1f3b7_browser.png,images/1f3b7_bw.png,images/1f3b7_apple.png,images/1f3b7_andr.png,images/1f3b7_twit.png,images/1f3b7_wind.png,missing,saxophone,activity;entertainment;instrument;music;object;sax;saxophone;sound
1f3b8,images/1f3b8_browser.png,images/1f3b8_bw.png,images/1f3b8_apple.png,images/1f3b8_andr.png,images/1f3b8_twit.png,images/1f3b8_wind.png,missing,guitar,activity;entertainment;guitar;instrument;music;object;sound
1f3b9,images/1f3b9_browser.png,images/1f3b9_bw.png,images/1f3b9_apple.png,images/1f3b9_andr.png,images/1f3b9_twit.png,images/1f3b9_wind.png,missing,musical keyboard,activity;entertainment;instrument;keyboard;music;object;piano;sound
1f3ba,images/1f3ba_browser.png,images/1f3ba_bw.png,images/1f3ba_apple.png,images/1f3ba_andr.png,images/1f3ba_twit.png,images/1f3ba_wind.png,missing,trumpet,activity;entertainment;instrument;music;object;sound;trumpet
1f3bb,images/1f3bb_browser.png,images/1f3bb_bw.png,images/1f3bb_apple.png,images/1f3bb_andr.png,images/1f3bb_twit.png,images/1f3bb_wind.png,missing,violin,activity;entertainment;instrument;music;object;sound;violin
1f4fb,images/1f4fb_browser.png,images/1f4fb_bw.png,images/1f4fb_apple.png,images/1f4fb_andr.png,images/1f4fb_twit.png,images/1f4fb_wind.png,missing,radio,entertainment;object;radio;video
1f4f1,images/1f4f1_browser.png,images/1f4f1_bw.png,images/1f4f1_apple.png,images/1f4f1_andr.png,images/1f4f1_twit.png,images/1f4f1_wind.png,images/1f4f1_gmail.png,mobile phone,cell;communication;mobile;object;phone;telephone
1f4f2,images/1f4f2_browser.png,images/1f4f2_bw.png,images/1f4f2_apple.png,images/1f4f2_andr.png,images/1f4f2_twit.png,images/1f4f2_wind.png,images/1f4f2_gmail.png,mobile phone with rightwards arrow at left,arrow;call;cell;communication;mobile;object;phone;receive;telephone
260e,images/260e_browser.png,images/260e_bw.png,images/260e_apple.png,images/260e_andr.png,images/260e_twit.png,images/260e_wind.png,images/260e_gmail.png,black telephone,object;office;phone;sound;telephone
1f4de,images/1f4de_browser.png,images/1f4de_bw.png,images/1f4de_apple.png,images/1f4de_andr.png,images/1f4de_twit.png,images/1f4de_wind.png,missing,telephone receiver,communication;object;phone;receiver;sound;telephone
1f4df,images/1f4df_browser.png,images/1f4df_bw.png,images/1f4df_apple.png,images/1f4df_andr.png,images/1f4df_twit.png,images/1f4df_wind.png,images/1f4df_gmail.png,pager,communication;object;office;pager
1f4e0,images/1f4e0_browser.png,images/1f4e0_bw.png,images/1f4e0_apple.png,images/1f4e0_andr.png,images/1f4e0_twit.png,images/1f4e0_wind.png,images/1f4e0_gmail.png,fax machine,communication;fax;object;office
1f50b,images/1f50b_browser.png,images/1f50b_bw.png,images/1f50b_apple.png,images/1f50b_andr.png,images/1f50b_twit.png,images/1f50b_wind.png,missing,battery,battery;object
1f50c,images/1f50c_browser.png,images/1f50c_bw.png,images/1f50c_apple.png,images/1f50c_andr.png,images/1f50c_twit.png,images/1f50c_wind.png,missing,electric plug,electric;electricity;object;plug
1f4bb,images/1f4bb_browser.png,images/1f4bb_bw.png,images/1f4bb_apple.png,images/1f4bb_andr.png,images/1f4bb_twit.png,images/1f4bb_wind.png,images/1f4bb_gmail.png,personal computer,computer;object;office;pc;personal
1f5a5,images/1f5a5_browser.png,images/1f5a5_bw.png,missing,missing,missing,missing,missing,desktop computer,computer;desktop;object;office
1f5a8,images/1f5a8_browser.png,images/1f5a8_bw.png,missing,missing,missing,missing,missing,printer,computer;object;office;printer
2328,images/2328_browser.png,images/2328_bw.png,missing,missing,missing,missing,missing,keyboard,computer;keyboard;object
1f5b1,images/1f5b1_browser.png,images/1f5b1_bw.png,missing,missing,missing,missing,missing,three button mouse,3;button;computer;mouse;object;office;three
1f5b2,images/1f5b2_browser.png,images/1f5b2_bw.png,missing,missing,missing,missing,missing,trackball,computer;object;office;trackball
1f4bd,images/1f4bd_browser.png,images/1f4bd_bw.png,images/1f4bd_apple.png,images/1f4bd_andr.png,images/1f4bd_twit.png,images/1f4bd_wind.png,missing,minidisc,computer;disk;entertainment;minidisk;object;office;optical
1f4be,images/1f4be_browser.png,images/1f4be_bw.png,images/1f4be_apple.png,images/1f4be_andr.png,images/1f4be_twit.png,images/1f4be_wind.png,missing,floppy disk,computer;disk;floppy;object;office
1f4bf,images/1f4bf_browser.png,images/1f4bf_bw.png,images/1f4bf_apple.png,images/1f4bf_andr.png,images/1f4bf_twit.png,images/1f4bf_wind.png,images/1f4bf_gmail.png,optical disc,blu-ray;cd;computer;disk;dvd;object;office;optical
1f4c0,images/1f4c0_browser.png,images/1f4c0_bw.png,images/1f4c0_apple.png,images/1f4c0_andr.png,images/1f4c0_twit.png,images/1f4c0_wind.png,missing,dvd,blu-ray;cd;computer;disk;dvd;entertainment;object;office;optical
1f3a5,images/1f3a5_browser.png,images/1f3a5_bw.png,images/1f3a5_apple.png,images/1f3a5_andr.png,images/1f3a5_twit.png,images/1f3a5_wind.png,images/1f3a5_gmail.png,movie camera,activity;camera;cinema;entertainment;movie;object
1f3ac,images/1f3ac_browser.png,images/1f3ac_bw.png,images/1f3ac_apple.png,images/1f3ac_andr.png,images/1f3ac_twit.png,images/1f3ac_wind.png,images/1f3ac_gmail.png,clapper board,activity;clapper;entertainment;movie;object
1f4fd,images/1f4fd_browser.png,images/1f4fd_bw.png,missing,missing,missing,missing,missing,film projector,cinema;entertainment;film;movie;object;projector;video
1f4fa,images/1f4fa_browser.png,images/1f4fa_bw.png,images/1f4fa_apple.png,images/1f4fa_andr.png,images/1f4fa_twit.png,images/1f4fa_wind.png,images/1f4fa_gmail.png,television,entertainment;object;television;tv;video
1f4f7,images/1f4f7_browser.png,images/1f4f7_bw.png,images/1f4f7_apple.png,images/1f4f7_andr.png,images/1f4f7_twit.png,images/1f4f7_wind.png,images/1f4f7_gmail.png,camera,camera;entertainment;object;video
1f4f8,images/1f4f8_browser.png,images/1f4f8_bw.png,missing,missing,missing,missing,missing,camera with flash,camera;flash;object;video
1f4f9,images/1f4f9_browser.png,images/1f4f9_bw.png,images/1f4f9_apple.png,images/1f4f9_andr.png,images/1f4f9_twit.png,images/1f4f9_wind.png,missing,video camera,camera;entertainment;object;video
1f4fc,images/1f4fc_browser.png,images/1f4fc_bw.png,images/1f4fc_apple.png,images/1f4fc_andr.png,images/1f4fc_twit.png,images/1f4fc_wind.png,missing,videocassette,entertainment;object;tape;vhs;video;videocassette
1f50d,images/1f50d_browser.png,images/1f50d_bw.png,images/1f50d_apple.png,images/1f50d_andr.png,images/1f50d_twit.png,images/1f50d_wind.png,images/1f50d_gmail.png,left-pointing magnifying glass,glass;magnifying;object;search;tool
1f50e,images/1f50e_browser.png,images/1f50e_bw.png,images/1f50e_apple.png,images/1f50e_andr.png,images/1f50e_twit.png,images/1f50e_wind.png,missing,right-pointing magnifying glass,glass;magnifying;object;search;tool
1f52c,images/1f52c_browser.png,images/1f52c_bw.png,images/1f52c_apple.png,images/1f52c_andr.png,images/1f52c_twit.png,missing,missing,microscope,microscope;object;tool
1f52d,images/1f52d_browser.png,images/1f52d_bw.png,images/1f52d_apple.png,images/1f52d_andr.png,images/1f52d_twit.png,missing,missing,telescope,object;telescope;tool
1f4e1,images/1f4e1_browser.png,images/1f4e1_bw.png,images/1f4e1_apple.png,images/1f4e1_andr.png,images/1f4e1_twit.png,images/1f4e1_wind.png,missing,satellite antenna,antenna;communication;dish;object;office;satellite
1f56f,images/1f56f_browser.png,images/1f56f_bw.png,missing,missing,missing,missing,missing,candle,candle;light;object
1f4a1,images/1f4a1_browser.png,images/1f4a1_bw.png,images/1f4a1_apple.png,images/1f4a1_andr.png,images/1f4a1_twit.png,images/1f4a1_wind.png,images/1f4a1_gmail.png,electric light bulb,bulb;comic;electric;idea;light;object
1f526,images/1f526_browser.png,images/1f526_bw.png,images/1f526_apple.png,images/1f526_andr.png,images/1f526_twit.png,images/1f526_wind.png,missing,electric torch,electric;flashlight;light;object;tool;torch
1f3ee,images/1f3ee_browser.png,images/1f3ee_bw.png,images/1f3ee_apple.png,images/1f3ee_andr.png,images/1f3ee_twit.png,images/1f3ee_wind.png,missing,izakaya lantern,bar;japanese;lantern;light;place;red
1f4d4,images/1f4d4_browser.png,images/1f4d4_bw.png,images/1f4d4_apple.png,images/1f4d4_andr.png,images/1f4d4_twit.png,images/1f4d4_wind.png,missing,notebook with decorative cover,book;cover;decorated;education;notebook;object;office
1f4d5,images/1f4d5_browser.png,images/1f4d5_bw.png,images/1f4d5_apple.png,images/1f4d5_andr.png,images/1f4d5_twit.png,images/1f4d5_wind.png,missing,closed book,book;closed;education;object;office
1f4d6,images/1f4d6_browser.png,images/1f4d6_bw.png,images/1f4d6_apple.png,images/1f4d6_andr.png,images/1f4d6_twit.png,images/1f4d6_wind.png,images/1f4d6_gmail.png,open book,book;education;object;office;open
1f4d7,images/1f4d7_browser.png,images/1f4d7_bw.png,images/1f4d7_apple.png,images/1f4d7_andr.png,images/1f4d7_twit.png,images/1f4d7_wind.png,missing,green book,book;education;green;object;office
1f4d8,images/1f4d8_browser.png,images/1f4d8_bw.png,images/1f4d8_apple.png,images/1f4d8_andr.png,images/1f4d8_twit.png,images/1f4d8_wind.png,missing,blue book,blue;book;education;object;office
1f4d9,images/1f4d9_browser.png,images/1f4d9_bw.png,images/1f4d9_apple.png,images/1f4d9_andr.png,images/1f4d9_twit.png,images/1f4d9_wind.png,missing,orange book,book;education;object;office;orange
1f4da,images/1f4da_browser.png,images/1f4da_bw.png,images/1f4da_apple.png,images/1f4da_andr.png,images/1f4da_twit.png,images/1f4da_wind.png,missing,books,book;books;education;object;office
1f4d3,images/1f4d3_browser.png,images/1f4d3_bw.png,images/1f4d3_apple.png,images/1f4d3_andr.png,images/1f4d3_twit.png,images/1f4d3_wind.png,missing,notebook,notebook;object;office
1f4d2,images/1f4d2_browser.png,images/1f4d2_bw.png,images/1f4d2_apple.png,images/1f4d2_andr.png,images/1f4d2_twit.png,images/1f4d2_wind.png,missing,ledger,ledger;notebook;object;office
1f4c3,images/1f4c3_browser.png,images/1f4c3_bw.png,images/1f4c3_apple.png,images/1f4c3_andr.png,images/1f4c3_twit.png,images/1f4c3_wind.png,missing,page with curl,curl;document;object;office;page
1f4dc,images/1f4dc_browser.png,images/1f4dc_bw.png,images/1f4dc_apple.png,images/1f4dc_andr.png,images/1f4dc_twit.png,images/1f4dc_wind.png,missing,scroll,object;office;paper;scroll
1f4c4,images/1f4c4_browser.png,images/1f4c4_bw.png,images/1f4c4_apple.png,images/1f4c4_andr.png,images/1f4c4_twit.png,images/1f4c4_wind.png,missing,page facing up,document;object;office;page
1f4f0,images/1f4f0_browser.png,images/1f4f0_bw.png,images/1f4f0_apple.png,images/1f4f0_andr.png,images/1f4f0_twit.png,images/1f4f0_wind.png,missing,newspaper,communication;news;newspaper;object;paper
